506378.2813
766008.3125
2304498.0000
7690298.0000
9533102.0000
7312446.5000
6246939.5000
5352494.5000
4950017.5000
4546435.0000
4233536.0000
4034254.2500
3871000.7500
3739544.7500
3619061.0000
3514562.0000
3422097.5000
3339734.2500
3273876.2500
3220538.5000
3157177.2500
3153433.2500
3133278.2500
3117947.2500
3105949.2500
3095368.7500
3086682.7500
3076887.0000
3068031.0000
3056708.5000
3041355.7500
3020246.2500
2999194.5000
2966368.7500
2965016.0000
2954110.7500
2945626.7500
2938736.5000
2935164.5000
2935801.0000
2935734.2500
2936712.7500
2935007.5000
2932351.5000
2932091.2500
2927807.5000
2939375.2500
2939521.5000
2941745.0000
2957044.0000
2989915.0000
3038680.5000
3082996.7500
3114596.7500
3125138.5000
3121332.0000
3108203.0000
3106609.5000
3106390.2500
3113897.7500
3097177.2500
3091123.5000
3131461.2500
3212654.7500
3292994.5000
3349304.0000
3384689.0000
3405532.0000
3404428.7500
3374381.5000
3329089.0000
3286523.5000
3257583.7500
3231140.7500
3212444.0000
3201013.7500
3188274.0000
3165676.2500
3146289.0000
3154506.2500
3189745.0000
3227448.2500
3220319.2500
3122254.7500
2916973.0000
2628986.0000
2347792.7500
2175498.0000
2103932.5000
2072102.3750
2061078.7500
2057022.8750
2056070.1250
2056599.2500
2058532.5000
2060203.5000
2062080.8750
2060872.2500
2063354.0000
2062093.8750
2059919.6250
2057566.8750
2056741.1250
2055702.3750
2055382.0000
2055199.2500
2055582.0000
2058388.5000
2059171.2500
2059362.6250
2064457.2500
2067453.0000
2069549.7500
2072605.6250
2076311.0000
2078964.7500
2082422.8750
2086143.2500
2089351.8750
2091007.7500
2093698.1250
2096842.2500
2097773.2500
2101788.5000
2104324.0000
2106614.2500
2111289.5000
2112820.7500
2115188.5000
2118199.2500
2120924.0000
2122665.7500
2126631.5000
2127874.5000
2131762.5000
2132855.0000
2137435.7500
2140068.0000
2142644.2500
2146162.5000
2149777.7500
2153491.7500
2156147.5000
2159597.0000
2162607.7500
2164683.0000
2168057.2500
2172457.2500
2174427.0000
2178930.2500
2181235.7500
2185728.2500
2188143.2500
2191519.5000
2195739.0000
2197887.2500
2201689.5000
2204074.5000
2206197.0000
2210278.7500
2213179.7500
2214822.7500
2218539.0000
2221917.5000
2225188.2500
2227698.0000
2231590.5000
2233997.0000
2236136.7500
2239046.5000
2242797.0000
2245362.5000
2247855.0000
2250994.7500
2254590.5000
2257347.5000
2260332.5000
2263014.2500
2265696.0000
2268455.0000
2270496.0000
2274255.0000
2276609.7500
2279771.2500
2281493.7500
2284407.7500
2287521.7500
2292700.2500
2294769.0000
2299287.2500
2301949.7500
2304855.0000
2306932.5000
2310164.7500
2312913.0000
2314037.7500
2316351.7500
2319513.0000
2321962.5000
2326244.2500
2330799.0000
2334715.2500
2338717.2500
2343291.5000
2348519.5000
2353749.5000
2358908.7500
2362814.2500
2364786.2500
2364059.2500
2365797.0000
2366278.7500
2368078.7500
2373207.7500
2375857.2500
2380048.5000
2383388.2500
2387960.2500
2390543.2500
2394319.5000
2396713.0000
2400908.7500
2403878.7500
2407969.0000
2410197.0000
2414158.2500
2417812.0000
2421691.5000
2425575.5000
2428291.5000
2432717.2500
2436964.7500
2439822.7500
2443790.5000
2447543.2500
2451121.5000
2453954.0000
2457102.2500
2461545.2500
2464640.0000
2468573.2500
2472818.5000
2476278.5000
2479332.2500
2482166.7500
2487424.7500
2490766.7500
2494794.7500
2497964.5000
2501706.5000
2505683.0000
2510233.5000
2514336.7500
2517691.5000
2522033.5000
2525663.5000
2528846.2500
2533199.0000
2537855.0000
2540816.2500
2545020.5000
2548244.2500
2552295.7500
2554913.0000
2558579.7500
2562508.7500
2567373.2500
2569747.5000
2573584.0000
2577870.0000
2581321.5000
